Name,OriginID,DestinationID,DestinationRank,Total_Minutes,Total_TimeAt1KPH,Total_TravelTime,Total_TruckMinutes,Total_TruckTravelTime,Total_WalkTime,Total_Kilometers,Total_Miles,Shape_Length
Location 539 - Union of Pan Asian Communities (UPAC),539,539,2,,,0.000000000000000,,,,0.000000000000000,,0.000000000000000
Location 539 - Union of Pan Asian Communities (DB),539,718,3,,,0.000000000000000,,,,0.000000000000000,,0.000000000000000
Location 539 - Islamic Foundation of San Diego,539,401,4,,,1.541184921223098,,,,0.648106311822873,,0.005541041858221
Location 539 - P1397 - SP: NHA Head Start,539,191,5,,,1.803330160399392,,,,0.692467363248371,,0.005037834894872
Location 539 - Somali Bantu Association of America (SBAOA) (Super Pantry),539,509,6,,,1.995517673532564,,,,0.718852887572808,,0.005672436189105
Location 539 - Karen Organization of San Diego,539,548,7,,,1.898356747584127,,,,0.781698637639813,,0.001261155024132
Location 539 - P2126 - IRC (International Rescue Committee) Soft Landing,539,197,8,,,1.912142861070833,,,,0.792970998782039,,0.001141381384773
Location 539 - Somali Family Service of San Diego,539,549,9,,,1.912142861070833,,,,0.792970998782039,,0.001141381384773
Location 539 - Somali Family Service of San Diego (DB),539,725,10,,,1.912142861070833,,,,0.792970998782039,,0.001141381384773
Location 539 - Colina del Sol Park Recreation Center,539,603,11,,,1.735839728215436,,,,0.858019704357023,,0.004012458976900
Location 539 - New Vision Christian Fellowship,539,441,12,,,1.736952009051617,,,,0.858765555405960,,0.004127275076055
Location 539 - Teen Challenge,539,420,13,,,2.393970475267299,,,,1.054469859229691,,0.004281483374171
Location 539 - P2008 - SP: STARPAL - Colina del Sol Park,539,194,14,,,2.160378514195878,,,,1.158333804341270,,0.003320442791259
Location 539 - Herbert Ibarra Elementary (SDUSD-1 Year Round),539,263,15,,,2.554098276537442,,,,1.166361982905887,,0.009281803650444
Location 539 - Crawford High School,539,817,16,,,2.703768969730385,,,,1.273955552457374,,0.006117618583219
Location 539 - P2351 - BP: Mann Middle School,539,237,17,,,3.073591994927549,,,,1.379538766571413,,0.007444788384622
"Location 539 - La Maestra Family Clinic, Incorporated (DB)",539,677,18,,,4.120050348135944,,,,1.728989358543800,,0.018363633391098
Location 539 - Talmadge Gateway Apartments,539,514,19,,,4.536569337058511,,,,1.775396273828735,,0.013098355651963
Location 539 - P2209 - SP: Rosa Parks Elementary,539,198,20,,,4.869829088531254,,,,1.904975233786579,,0.016170872514538
Location 539 - P1262 - La Maestra Community Health Centers (MEM),539,190,21,,,4.898355001972282,,,,1.935345048162711,,0.019390508758670
Location 539 - La Maestra Community Health Centers (Super Pantry),539,405,22,,,4.898355001972282,,,,1.935345048162711,,0.019390508758670
Location 539 - Somali Bantu Association of America (SBAOA) (DB),539,702,23,,,4.859247755376395,,,,1.980850484866004,,0.011010409851126
Location 539 - Calvary Evangelical Lutheran Church (e-site),539,786,24,,,5.392373786733756,,,,2.151541445565933,,0.012026524343610
Location 539 - P2254 - SP: Hoover High School,539,235,25,,,5.503571947592454,,,,2.181703649563955,,0.017571780818402
Location 539 - Hoover High School (SDUSD),539,811,26,,,5.503571947592454,,,,2.181703649563955,,0.017571780818402
Location 539 - P1059 - St. Marks Episcopal Church,539,187,27,,,5.299542912848086,,,,2.244357343050768,,0.019693107794891
Location 539 - St. Mark's Episcopal Church,539,447,28,,,5.299542912848086,,,,2.244357343050768,,0.019693107794891
Location 539 - P1600 - A Partnership for a Better San Diego,539,192,29,,,5.373837961300131,,,,2.276933113690900,,0.019892101871348
Location 539 - Labor's Training & Community Development Alliance,539,564,30,,,5.489044533601131,,,,2.323017648111999,,0.019860188554234
Location 539 - P1050 - Church of the Nazarene (MEM),539,186,31,,,6.411156670156142,,,,2.389459711655968,,0.025249028254494
Location 539 - Mid-City Church of The Nazarene,539,658,32,,,6.411156670156142,,,,2.389459711655968,,0.025249028254494
"Location 539 - Church of Nazarene in Mid-City, The (mass)",539,781,33,,,6.411156670156142,,,,2.389459711655968,,0.025249028254494
Location 539 - Potiker City Heights Sqaure Apartments,539,636,34,,,6.429419278893013,,,,2.418259304357259,,0.020353401407382
Location 539 - Oak Park Music Conservatory (SDUSD-2),539,317,35,,,4.749428986248765,,,,2.428093276917403,,0.016315871782366
Location 539 - P1180 - Abundant Grace Christian Center,539,231,36,,,5.505894867451499,,,,2.447848547416041,,0.014438656325355
Location 539 - P2335 - MP: Copley-Price YMCA,539,200,37,,,6.427370369338329,,,,2.497482909495159,,0.021095266201787
Location 539 - You Saved Me Foundation,539,550,38,,,6.171724815878722,,,,2.517487206387556,,0.020279386073378
Location 539 - You Saved Me Foundation (DB),539,726,39,,,6.171724815878722,,,,2.517487206387556,,0.020279386073378
Location 539 - P2218 - SP: Nativity Prep Academy,539,234,40,,,6.479486651303781,,,,2.610860426973594,,0.017406454710319
Location 539 - P2281 - Iglesia Casa De Alabanza,539,199,41,,,6.688715802038059,,,,2.664440217740808,,0.022809673175559
Location 539 - Iglesia Casa de Alabanza,539,562,42,,,6.688715802038059,,,,2.664440217740808,,0.022809673175559
Location 539 - Iglesia Casa De Alabanza (DB),539,728,43,,,6.688715802038059,,,,2.664440217740808,,0.022809673175559
Location 539 - P1116 - Bridge of Hope,539,189,44,,,6.984018394039607,,,,2.749326500662978,,0.020953899240692
Location 539 - Joyner Elementary (SDUSD-2),539,326,45,,,6.989501471344578,,,,2.854839095052670,,0.022752834772349
Location 539 - P1065 - New Hope SDA,539,188,46,,,5.606142045947654,,,,2.883938401179384,,0.017563226358795
